Problem type:
least_squares
nparams:
24
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7),x(8),x(9),x(10),x(11),x(12),x(13),x(14),x(15),x(16),x(17),x(18),x(19),x(20),x(21),x(22),x(23),objective_function
  1296,  3.3540e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892115564129517e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824609078842e-06
  1297,  3.3572e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148321005802349e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119825444601258e-06
  1298,  3.3603e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867990732849305e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824870417744e-06
  1299,  3.3636e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911356307519736e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119823721164576e-06
  1300,  3.3666e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407414659508660e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824594595680e-06
  1301,  3.3698e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854484606930689e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824106061154e-06
  1302,  3.3729e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9022067708263338e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824309027469e-06
  1303,  3.3760e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9421788347641179e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824132346338e-06
  1304,  3.3794e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714561255783271e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824278847918e-06
  1305,  3.3826e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614212771031755e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119823335277787e-06
  1306,  3.3857e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823308990126979e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119823053076726e-06
  1307,  3.3887e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213752930715272e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119823635284041e-06
  1308,  3.3919e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969897132809174e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824822484376e-06
  1309,  3.3949e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241683884011317e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824230236485e-06
  1310,  3.3981e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654540447221364e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119823715905459e-06
  1311,  3.4011e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950542067217099e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119823516280492e-06
  1312,  3.4044e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155808590432400e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119825177948122e-06
  1313,  3.4075e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974049554682123e-02, -1.7714171262119972e-03, -4.6314585128226176e-05,  1.1119824453262528e-06
  1314,  3.4107e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714320273731910e-03, -4.6314585128226176e-05,  1.1119823650522414e-06
  1315,  3.4138e+03,  1.8895255516044643e-01,  2.0944764433011881e-02, -2.3772375083554797e-02, -1.2135081013817824e-01,  1.9892114074013398e-01,  2.1148306104641156e-02,  5.3867841721237366e-03,  1.8911207295907798e-03,  3.0407399758347466e-02,  1.6854469705769495e-02, -3.9021918696651400e-03, -5.9420298231521794e-04,  1.4714559765667151e-01,  1.5614197869870561e-02,  1.6823294088965785e-02,  1.1213751440599153e-01,  2.1969895642693055e-01,  2.2241668982850123e-02,  4.1654391435609426e-03, -6.3950393055605161e-03, -1.8155793689271206e-02,  1.8974034653520929e-02, -1.7714171262119972e-03, -4.6329486289420024e-05,  1.1119823603931508e-06
  1316,  3.4170e+03,  1.8895256764066257e-01,  2.0944761711325900e-02, -2.3772378948980356e-02, -1.2135081176630769e-01,  1.9892114763243240e-01,  2.1148295761658466e-02,  5.3867803860405787e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119819919252383e-06
  1317,  3.4201e+03,  1.8895258254182376e-01,  2.0944761711325900e-02, -2.3772378948980356e-02, -1.2135081176630769e-01,  1.9892114763243240e-01,  2.1148295761658466e-02,  5.3867803860405787e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119819843311016e-06
  1318,  3.4232e+03,  1.8895256764066257e-01,  2.0944776612487094e-02, -2.3772378948980356e-02, -1.2135081176630769e-01,  1.9892114763243240e-01,  2.1148295761658466e-02,  5.3867803860405787e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119819675059663e-06
  1319,  3.4264e+03,  1.8895256764066257e-01,  2.0944761711325900e-02, -2.3772393850141550e-02, -1.2135081176630769e-01,  1.9892114763243240e-01,  2.1148295761658466e-02,  5.3867803860405787e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119820690804285e-06
  1320,  3.4295e+03,  1.8895256764066257e-01,  2.0944761711325900e-02, -2.3772378948980356e-02, -1.2135082666746888e-01,  1.9892114763243240e-01,  2.1148295761658466e-02,  5.3867803860405787e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119820225688096e-06
  1321,  3.4325e+03,  1.8895256764066257e-01,  2.0944761711325900e-02, -2.3772378948980356e-02, -1.2135081176630769e-01,  1.9892116253359360e-01,  2.1148295761658466e-02,  5.3867803860405787e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119820842708417e-06
  1322,  3.4358e+03,  1.8895256764066257e-01,  2.0944761711325900e-02, -2.3772378948980356e-02, -1.2135081176630769e-01,  1.9892114763243240e-01,  2.1148310662819660e-02,  5.3867803860405787e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119820953455419e-06
  1323,  3.4389e+03,  1.8895256764066257e-01,  2.0944761711325900e-02, -2.3772378948980356e-02, -1.2135081176630769e-01,  1.9892114763243240e-01,  2.1148295761658466e-02,  5.3867952872017726e-03,  1.8911280884509644e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119819981361733e-06
  1324,  3.4419e+03,  1.8895256764066257e-01,  2.0944761711325900e-02, -2.3772378948980356e-02, -1.2135081176630769e-01,  1.9892114763243240e-01,  2.1148295761658466e-02,  5.3867803860405787e-03,  1.8911429896121582e-03,  3.0407398068800672e-02,  1.6854473352882506e-02, -3.9021922278209792e-03, -5.9420638480419362e-04,  1.4714559875677813e-01,  1.5614210801349306e-02,  1.6823311617130830e-02,  1.1213753569032023e-01,  2.1969896345497353e-01,  2.2241673741620817e-02,  4.1654474085791567e-03, -6.3950497678425750e-03, -1.8155788578466184e-02,  1.8974034544738512e-02, -1.7714266418291200e-03, -4.6324076043039574e-05,  1.1119819531212762e-06
